,doc_ids,doc_names,ID,business name,problem type,doc_name_1,doc_id_1,doc_content_1,score_1,doc_name_2,doc_id_2,doc_content_2,score_2,match_flag
118,ef2c746c-d23a-49db-919a-2412e2d6daca,Contact Information and Authentication for Milk & Honey Gulch - restaurant wait time inquiry,119,Milk & Honey Gulch,restaurant wait time inquiry,Contact Information and Authentication for Milk & Honey Gulch - restaurant wait time inquiry,c5eb3192-1f56-47ac-af9f-b60f123dd4f6,Contact Information and Authentication for Milk & Honey Gulch - Restaurant Wait Time Inquiry,0.8558977754166925,General solution for Milk & Honey Gulch - Wait Time Inquiry,e543a3a3-e9fa-40a0-bd09-b54fa729c873,"Keywords
wait time, inquiry, Milk & Honey Gulch, contact, visit details",0.6402609177418208,1
119,41f48f83-21f1-49b6-9b50-45ccc5b1990c,General solution for JT's Ice Cream Sandwiches - subscription_cancellation,120,JT's Ice Cream Sandwiches,subscription_cancellation,General solution for JT's Ice Cream Sandwiches - subscription_cancellation,d0c5b19a-3ce4-4db4-aa66-715db05adfa4,General solution for JT's Ice Cream Sandwiches - subscription_cancellation,1.0,Contact Information and Authentication for JT's Ice Cream Sandwiches - Subscription Cancellation,7e203539-5e33-42f4-b182-1841fe392701,Contact Information and Authentication for JT's Ice Cream Sandwiches - Subscription Cancellation,0.603303563703896,1
120,35590b83-4ff2-42c4-8ea9-c03556463ffa,Contact Information and Authentication for JT's Ice Cream Sandwiches - Subscription Cancellation,121,JT's Ice Cream Sandwiches,Subscription Cancellation,Contact Information and Authentication for JT's Ice Cream Sandwiches - Subscription Cancellation,7e203539-5e33-42f4-b182-1841fe392701,Contact Information and Authentication for JT's Ice Cream Sandwiches - Subscription Cancellation,0.9999995165002877,Contact Information and Authentication for Keeps - Subscription Cancellation,98eec53c-f0c6-4a9c-a21b-3539b93b4886,Contact Information and Authentication for Keeps - Subscription Cancellation,0.7130019328050503,1
121,8fa252ee-9338-4f6d-912d-5750b36edd58,Contact Information and Authentication for Ellington & Son Contracting - Quote Request for Cement Pad for Well Pump,122,Ellington & Son Contracting,Quote Request for Cement Pad for Well Pump,Contact Information and Authentication for Ellington & Son Contracting - Quote Request for Cement Pad for Well Pump,844a1566-de91-4ee6-beda-7cfaf097dc14,Contact Information and Authentication for Ellington & Son Contracting - Quote Request for Cement Pad for Well Pump,0.9999999999999998,Contact Information and Authentication for Soto Remodeling - Quote Request for Cement Pad,f1644b5d-84de-42d4-84a6-62cf3c794dae,Contact Information and Authentication for Soto Remodeling - Quote Request for Cement Pad,0.7318636430264096,1
122,85802a7e-6608-45c9-ab9e-c9ac1dcd7b7c,Contact Information and Authentication for Soto Remodeling - Quote Request for Cement Pad,123,Soto Remodeling,Quote Request for Cement Pad,Contact Information and Authentication for Soto Remodeling - Quote Request for Cement Pad,f1644b5d-84de-42d4-84a6-62cf3c794dae,Contact Information and Authentication for Soto Remodeling - Quote Request for Cement Pad,0.9999999999999998,Contact Information and Authentication for Ellington & Son Contracting - Quote Request for Cement Pad for Well Pump,844a1566-de91-4ee6-beda-7cfaf097dc14,Contact Information and Authentication for Ellington & Son Contracting - Quote Request for Cement Pad for Well Pump,0.7318636430264096,1
123,4662b171-4a09-47be-bb13-f107a75963d2,"General solution for Double C Masonry, Concrete, & General Contracting LLC, Soto Remodeling, and Ellington & Son Contracting - quote request for cement pad for well pump",124,"Double C Masonry, Concrete, & General Contracting LLC, Soto Remodeling, and Ellington & Son Contracting",quote request for cement pad for well pump,"General solution for Double C Masonry, Concrete, & General Contracting LLC, Soto Remodeling, and Ellington & Son Contracting - quote request for cement pad for well pump",98418aa7-ffa4-4f1c-80ff-cabe655ba7fd,"General solution for Double C Masonry, Concrete, & General Contracting LLC, Soto Remodeling, and Ellington & Son Contracting - quote request for cement pad for well pump",0.9999999999999998,"General solution for Double C Masonry, Concrete, & General Contracting LLC, Soto Remodeling, and Ellington & Son Contracting - quote request for cement pad for well pump",98418aa7-ffa4-4f1c-80ff-cabe655ba7fd,"Keywords
cement pad, well pump, quote request, contractor selection, project specifications",0.6317990129519913,1
124,d2d73622-b711-43ab-a956-6175013c83b8,"Contact Information and Authentication for Double C Masonry, Concrete, & General Contracting LLC - Quote Request",125,"Double C Masonry, Concrete, & General Contracting LLC",Quote Request,"Contact Information and Authentication for Double C Masonry, Concrete, & General Contracting LLC - Quote Request",3c772fe7-ff31-4439-b521-89845fc51e09,"Contact Information and Authentication for Double C Masonry, Concrete, & General Contracting LLC - Quote Request",0.9999995119888714,Contact Information and Authentication for Soto Remodeling - Quote Request for Cement Pad,f1644b5d-84de-42d4-84a6-62cf3c794dae,Contact Information and Authentication for Soto Remodeling - Quote Request for Cement Pad,0.660666742544425,1
125,7878dd6a-547e-4db6-ad89-ec147d44c3bb,General solution for Best Buy - Product availability inquiry,126,Best Buy,Product availability inquiry,General solution for Best Buy - Product availability inquiry,c56abf99-65b3-434c-aa6a-e057c52d69de,General solution for Best Buy - Product availability inquiry,0.999999455749615,Contact Information and Authentication for Best Buy - Product availability inquiry,c4b70300-320a-4dc4-8fcd-5078c9331dff,Contact Information and Authentication for Best Buy - Product availability inquiry,0.6177607852344322,1
126,8ad9f394-2181-4ffc-85e3-afa411cd6683,Contact Information and Authentication for Best Buy - Product availability inquiry,127,Best Buy,Product availability inquiry,Contact Information and Authentication for Best Buy - Product availability inquiry,c4b70300-320a-4dc4-8fcd-5078c9331dff,Contact Information and Authentication for Best Buy - Product availability inquiry,0.9999945810245499,General solution for Best Buy - Product availability inquiry,c56abf99-65b3-434c-aa6a-e057c52d69de,General solution for Best Buy - Product availability inquiry,0.6360220216826422,1
127,e74b9310-a438-40ee-b8b8-ed9774319e8c,General solution for Thorne - reporting adverse effects,128,Thorne,reporting adverse effects,General solution for Thorne - reporting adverse effects,6bc12d46-5bee-4aa7-a4fa-7bd196e6928c,General solution for Thorne - reporting adverse effects,0.9999999999999994,Contact Information and Authentication for Thorne - Reporting Adverse Effects,68503d6e-f509-4a97-b87e-16d7c68d31eb,"For any issues related to reporting adverse effects, you can reach Thorne's customer service through the following contact methods:",0.5195645742543357,1
128,c131eda0-dec8-4d9b-a685-f991920be38f,Contact Information and Authentication for Thorne - Reporting Adverse Effects,129,Thorne,Reporting Adverse Effects,Contact Information and Authentication for Thorne - Reporting Adverse Effects,68503d6e-f509-4a97-b87e-16d7c68d31eb,Contact Information and Authentication for Thorne - Reporting Adverse Effects,0.9999994450139843,Contact Information and Authentication for Thorne - Reporting Adverse Effects,68503d6e-f509-4a97-b87e-16d7c68d31eb,"For any issues related to reporting adverse effects, you can reach Thorne's customer service through the following contact methods:",0.5219116270129869,1
129,e4a62e5b-f69a-42fc-a78e-f643596592a0,General solution for T-Mobile - Billing Dispute,130,T-Mobile,Billing Dispute,General solution for T-Mobile - Billing Dispute,6cfbf056-20f5-44e3-8563-42bb3646f025,General solution for T-Mobile - Billing Dispute,0.9999999999999998,General solution for T-Mobile - billing dispute - trade-in lease charge error,c9843425-a319-4982-a933-7216c70d9379,General solution for T-Mobile - billing dispute - trade-in lease charge error,0.7079720356742536,1
130,9d9450e8-a33f-4430-8f37-a7e131c22582,General solution for ABC Company - complaint about missed interview callback,131,ABC Company,complaint about missed interview callback,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.9999994286036941,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.5900543131176323,1
131,cdeca21b-4ef8-4f58-925d-9f779bcb9248,Contact Information and Authentication for ABC Company - complaint - missed interview callback,132,ABC Company - complaint,missed interview callback,Contact Information and Authentication for ABC Company - complaint - missed interview callback,7499036e-2284-47c2-ae4e-40910003df13,Contact Information and Authentication for ABC Company - Complaint - Missed Interview Callback,0.8142750198680897,General solution for ABC Company - complaint about missed interview callback,ca453404-2c3c-4875-bdab-d874ec809713,General solution for ABC Company - complaint about missed interview callback,0.7676535085239322,1
132,613abf86-476c-433c-add0-35c7f696579c,General solution for Xfinity Mobile - Promotion Not Honored / Billing Dispute,133,Xfinity Mobile,Promotion Not Honored / Billing Dispute,General solution for Xfinity Mobile - Promotion Not Honored / Billing Dispute,5b6a958a-119a-4240-9c65-4f0c0083081f,General solution for Xfinity Mobile - Promotion Not Honored / Billing Dispute,0.9999999999999996,Contact Information and Authentication for Xfinity Mobile - Promotion Not Honored / Billing Dispute,5f8270e0-2c98-4a0c-805e-4c05708f59d1,Contact Information and Authentication for Xfinity Mobile - Promotion Not Honored / Billing Dispute,0.7574431135738517,1
133,a2f3f2e4-778c-4745-ad52-6c3929e845c7,Contact Information and Authentication for WebRise - Pricing Inquiry,134,WebRise,Pricing Inquiry,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,1.0,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,4437fbdf-0fcc-46a5-b163-d1cbfdbbe1d5,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,0.6920617218427081,1
134,6ae6db8b-eb04-4ce5-8d51-209d7dfd8406,General solution for Nike Unite - Elmwood and Foot Locker - Canal Street - availability and pricing inquiry,135,Nike Unite - Elmwood and Foot Locker - Canal Street,availability and pricing inquiry,General solution for Nike Unite - Elmwood and Foot Locker - Canal Street - availability and pricing inquiry,424142a7-f649-41f4-beca-8bc64ef3091d,General solution for Nike Unite - Elmwood and Foot Locker - Canal Street - availability and pricing inquiry,0.9999999999999996,Contact Information and Authentication for Foot Locker - Canal Street - availability and price inquiry,3f41da56-11f6-45d9-ae8a-fdd38b27e63d,Contact Information and Authentication for Foot Locker - Canal Street - availability and price inquiry,0.5879952161486987,1
135,69a86ce1-8c9f-45e8-8574-7f17b84f8421,Contact Information and Authentication for Nike Customer Service - Availability and Pricing Inquiry,136,Nike Customer Service,Availability and Pricing Inquiry,Contact Information and Authentication for Nike Customer Service - Availability and Pricing Inquiry,5fed1117-d9bc-4734-98ff-a3e7458e394f,Contact Information and Authentication for Nike Customer Service - Availability and Pricing Inquiry,0.9999994371435598,Contact Information and Authentication for Foot Locker - Canal Street - availability and price inquiry,3f41da56-11f6-45d9-ae8a-fdd38b27e63d,Contact Information and Authentication for Foot Locker - Canal Street - availability and price inquiry,0.5513339005362575,1
136,64e8bb67-67a6-44e6-bf05-eb5c1dc25bd7,"General solution for Jessica (independent reader, purportedly associated with Readings By Jessica) - tarot reading appointment booking",137,"Jessica (independent reader, purportedly associated with Readings By Jessica)",tarot reading appointment booking,"General solution for Jessica (independent reader, purportedly associated with Readings By Jessica) - tarot reading appointment booking",70d8face-60e7-4013-ad3e-b13540a4c098,"General solution for Jessica (independent reader, purportedly associated with Readings By Jessica) - tarot reading appointment booking",0.9999999999999996,"General solution for Jessica (independent reader, purportedly associated with Readings By Jessica) - tarot reading appointment booking",70d8face-60e7-4013-ad3e-b13540a4c098,"Keywords
Tarot reading, appointment booking, Jessica, Readings By Jessica, service provider",0.6212471374379316,1
137,62d72715-6a98-4370-9477-93db62a69c78,Contact Information and Authentication for Petey's Picks - Seeking a Refund,138,Petey's Picks,Seeking a Refund,Contact Information and Authentication for Petey's Picks - Seeking a Refund,980498f9-caf7-4711-a08c-a86cea4da95b,Contact Information and Authentication for Petey's Picks - Seeking a Refund,1.0,Contact Information and Authentication for Petey's Picks - Complaint about Losing Horse Betting Picks,e964878c-057e-4345-ac6f-af5c9decad05,Contact Information and Authentication for Petey's Picks - Complaint about Losing Horse Betting Picks,0.7251337641882304,1
138,a7260119-4fdc-4654-955b-3be873951fb3,General solution for Petey's Picks - Seeking a Refund,139,Petey's Picks,Seeking a Refund,General solution for Petey's Picks - Seeking a Refund,7031d976-e1bf-4e17-a329-c7dc0be09ee3,General solution for Petey's Picks - Seeking a Refund,0.9999999999999998,General solution for Super.com - Seeking a Refund,0974e4bc-b6c4-4a42-bdb1-4c788b469ed4,General solution for Super.com - Seeking a Refund,0.630585993530311,1
139,17788704-8c1c-4027-9d47-2ccf4222dd87,Contact Information and Authentication for Petey's Picks - Complaint about Losing Horse Betting Picks,140,Petey's Picks,Complaint about Losing Horse Betting Picks,Contact Information and Authentication for Petey's Picks - Complaint about Losing Horse Betting Picks,e964878c-057e-4345-ac6f-af5c9decad05,Contact Information and Authentication for Petey's Picks - Complaint about Losing Horse Betting Picks,0.9997476116468345,Contact Information and Authentication for Petey's Picks - Seeking a Refund,980498f9-caf7-4711-a08c-a86cea4da95b,Contact Information and Authentication for Petey's Picks - Seeking a Refund,0.7125148098754052,1
140,594d05e0-30af-412c-a7aa-2f9df7a2ae54,General solution for Houston's - Reservation Failure,141,Houston's,Reservation Failure,General solution for Houston's - Reservation Failure,eb3b7fe8-ca64-40a3-b540-76b82cd50dd0,General solution for Houston's - Reservation Failure,0.9999001732970993,Contact Information and Authentication for Houston's - Reservation Failure,d4bce44a-d92d-4b7c-8773-5e9ec7d8904b,Contact Information and Authentication for Houston's - Reservation Failure,0.5646858717251827,1
141,f7b73958-7174-41bf-910f-7d799290b0fc,Contact Information and Authentication for Houston's - Reservation Failure,142,Houston's,Reservation Failure,Contact Information and Authentication for Houston's - Reservation Failure,d4bce44a-d92d-4b7c-8773-5e9ec7d8904b,Contact Information and Authentication for Houston's - Reservation Failure,0.9999999999999993,Contact Information and Authentication for Bottles - Dinner Reservation Failure,e02014f9-9a73-4457-b201-c8165991e6e4,Contact Information and Authentication for Bottles - Dinner Reservation Failure,0.7238782622497598,1
142,111c3dfb-1e3a-4413-b55d-a16fddd0d6f9,General solution for Zack's Oak Bar & Restaurant - Operating Hours Inquiry,143,Zack's Oak Bar & Restaurant,Operating Hours Inquiry,General solution for Zack's Oak Bar & Restaurant - Operating Hours Inquiry,e002f138-87c5-4fd2-8d8d-8b0351a8ad34,General solution for Zack's Oak Bar & Restaurant - Operating Hours Inquiry,0.9999999999999996,Contact Information and Authentication for Zack's Oak Bar & Restaurant - Restaurant Operating Hours Inquiry,d7543427-fb76-4189-93ba-d2823d70e63c,Contact Information and Authentication for Zack's Oak Bar & Restaurant - Restaurant Operating Hours Inquiry,0.6501352042297454,1
143,b1b8ee5c-ec95-4c01-81bd-237d3706d78b,Contact Information and Authentication for Zack's Oak Bar & Restaurant - Restaurant Operating Hours Inquiry,144,Zack's Oak Bar & Restaurant,Restaurant Operating Hours Inquiry,Contact Information and Authentication for Zack's Oak Bar & Restaurant - Restaurant Operating Hours Inquiry,d7543427-fb76-4189-93ba-d2823d70e63c,Contact Information and Authentication for Zack's Oak Bar & Restaurant - Restaurant Operating Hours Inquiry,0.9999886335638675,General solution for Zack's Oak Bar & Restaurant - Operating Hours Inquiry,e002f138-87c5-4fd2-8d8d-8b0351a8ad34,General solution for Zack's Oak Bar & Restaurant - Operating Hours Inquiry,0.650299555538709,1
144,325335fb-43c7-4067-b378-ca16b002363a,General solution for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,145,National Passport Information Center,Urgent Passport Renewal Appointment for Minor,General solution for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,eaa6aba6-7c33-48f2-9d2a-2e24554ccad5,General solution for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,0.9999999999999996,Contact Information and Authentication for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,79efd006-10a7-4b7d-9ec0-1765b9fd0215,Contact Information and Authentication for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,0.7726612558938621,1
145,0ac4bfda-7023-419f-b037-e17e1d2d733a,Contact Information and Authentication for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,146,National Passport Information Center,Urgent Passport Renewal Appointment for Minor,Contact Information and Authentication for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,79efd006-10a7-4b7d-9ec0-1765b9fd0215,Contact Information and Authentication for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,0.9999996625918932,General solution for National Passport Information Center - Urgent Passport Renewal Appointment for Minor,eaa6aba6-7c33-48f2-9d2a-2e24554ccad5,"Keywords
passport renewal, urgent appointment, minor passport, travel documentation, National Passport Information Center",0.6064418963420304,1
146,96fec45b-978e-47e9-b20b-102aae901360,General solution for Frank [REDACTED] - Event Confirmation,147,Frank [REDACTED],Event Confirmation,General solution for Frank [REDACTED] - Event Confirmation,181ba527-8f35-455a-9a7f-4236c4bfdc1d,General solution for Frank [REDACTED] - Event Confirmation,0.9999994925491758,Contact Information and Authentication for Frank [REDACTED] - event confirmation,b2f94f13-6c44-4fa3-8407-b918276634f1,Contact Information and Authentication for Frank [REDACTED] - event confirmation,0.506385750514238,1
147,f527db78-c92c-46c1-99f2-2c98c39bcf8e,Contact Information and Authentication for Frank [REDACTED] - event confirmation,148,Frank [REDACTED],event confirmation,Contact Information and Authentication for Frank [REDACTED] - event confirmation,b2f94f13-6c44-4fa3-8407-b918276634f1,Contact Information and Authentication for Frank [REDACTED] - event confirmation,0.9999996966779996,General solution for Frank [REDACTED] - Event Confirmation,181ba527-8f35-455a-9a7f-4236c4bfdc1d,General solution for Frank [REDACTED] - Event Confirmation,0.5202208813790816,1
148,88b74395-c5c0-4865-aac1-a582dd0c0544,General solution for Turquoise Tails Dog Grooming - Appointment Cancellation,149,Turquoise Tails Dog Grooming,Appointment Cancellation,General solution for Turquoise Tails Dog Grooming - Appointment Cancellation,80464e1d-5087-4bfc-8338-740c3020da64,General solution for Turquoise Tails Dog Grooming - Appointment Cancellation,0.9999486666867745,Contact Information and Authentication for Turquoise Tails Dog Grooming - Appointment Cancellation,43b9644a-236e-45f9-aaac-9f4245e56cee,Contact Information and Authentication for Turquoise Tails Dog Grooming - Appointment Cancellation,0.6828255218661029,1
149,3f0ebafa-119b-480c-a866-9761aed01bdd,Contact Information and Authentication for Turquoise Tails Dog Grooming - Appointment Cancellation,150,Turquoise Tails Dog Grooming,Appointment Cancellation,Contact Information and Authentication for Turquoise Tails Dog Grooming - Appointment Cancellation,43b9644a-236e-45f9-aaac-9f4245e56cee,Contact Information and Authentication for Turquoise Tails Dog Grooming - Appointment Cancellation,1.0,General solution for Turquoise Tails Dog Grooming - Appointment Cancellation,80464e1d-5087-4bfc-8338-740c3020da64,General solution for Turquoise Tails Dog Grooming - Appointment Cancellation,0.6831208898264068,1
150,6d36fbbc-1adc-43e0-ae81-4400de9bada6,General solution for WaterLLC - water order placement,151,WaterLLC,water order placement,General solution for WaterLLC - water order placement,b978371a-e111-41fc-930b-adb7fb7a6bf3,General solution for WaterLLC - water order placement,0.9999999999999998,General solution for Agua La Cotorra - Ordering water for a house party,ad848aa0-9d7d-49b6-8038-b649fc171d03,General solution for Agua La Cotorra - Ordering water for a house party,0.549656361972113,1
151,da525cec-2333-4717-97c0-5214e32a8ea5,Contact Information and Authentication for WaterLLC - Placing Water Order,152,WaterLLC,Placing Water Order,Contact Information and Authentication for WaterLLC - Placing Water Order,997e1bcb-6b44-49bf-802a-76afc85331e8,Contact Information and Authentication for WaterLLC - Placing Water Order,0.9999999999999998,Contact Information and Authentication for Agua La Cotorra - Ordering Water for a House Party,729ac975-913d-48ea-aae3-e94c76c699e0,Contact Information and Authentication for Agua La Cotorra - Ordering Water for a House Party,0.6314052644569266,1
152,62109578-ae30-4052-89ca-b0926b326298,General solution for Restaurant - Wait Time Inquiry,153,Restaurant,Wait Time Inquiry,General solution for Restaurant - Wait Time Inquiry,f2043d12-2b2e-429d-bb1b-2f68d67a8d3d,General solution for Restaurant - Wait Time Inquiry,0.9999994769338436,General solution for The Loveless Cafe - wait time inquiry,d6c7dfcc-9f8b-4bbc-89c4-bd6dcfa597e3,General solution for The Loveless Cafe - wait time inquiry,0.5735614418743048,1
153,401f8c06-b1da-4a98-a17b-d8c025401e1c,Contact Information and Authentication for Woodmont Grill - Check Restaurant Wait Time,154,Woodmont Grill,Check Restaurant Wait Time,Contact Information and Authentication for Woodmont Grill - Check Restaurant Wait Time,7deb1297-4dc1-44be-ada8-a54f9ba09ad8,Contact Information and Authentication for Woodmont Grill - Check Restaurant Wait Time,1.0,Contact Information and Authentication for Woodmont Grill - Check Restaurant Wait Time,7deb1297-4dc1-44be-ada8-a54f9ba09ad8,"Contact Information:
For inquiries regarding restaurant wait times, please contact Woodmont Grill customer service via phone at +1 301-656-9755.",0.6232565513470312,1
154,df165631-1d22-476a-a492-af049a8d30eb,General solution for Edley's Bar-B-Que - failed wait time inquiry,155,Edley's Bar-B-Que,failed wait time inquiry,General solution for Edley's Bar-B-Que - failed wait time inquiry,0b004f78-82d2-416d-8dee-ea82615f49f4,General solution for Edley's Bar-B-Que - failed wait time inquiry,0.9999999999999998,General solution for The Loveless Cafe - wait time inquiry,d6c7dfcc-9f8b-4bbc-89c4-bd6dcfa597e3,General solution for The Loveless Cafe - wait time inquiry,0.6782078534951155,1
155,decb2960-54a5-4327-b3fa-542cbb936bd7,Contact Information and Authentication for Edley's Bar-B-Que - Wait Time Inquiry,156,Edley's Bar-B-Que,Wait Time Inquiry,Contact Information and Authentication for Edley's Bar-B-Que - Wait Time Inquiry,de1e0aaa-1990-47cb-b284-d122e15a9d4a,Contact Information and Authentication for Edley's Bar-B-Que - Wait Time Inquiry,0.9999999999999999,Contact Information and Authentication for Edley's Bar-B-Que - Wait Time Inquiry,de1e0aaa-1990-47cb-b284-d122e15a9d4a,"For inquiries regarding wait times at Edley's Bar-B-Que, please contact our customer service team via the following method:",0.5907107103610296,1
156,ff1fab22-ae20-451c-babf-77e7f9a11fd0,General solution for Stix Yoga Chicago - yoga class reservation,157,Stix Yoga Chicago,yoga class reservation,General solution for Stix Yoga Chicago - yoga class reservation,b8bf481a-f81d-4bf3-a005-0b550dc4fe00,General solution for Stix Yoga Chicago - yoga class reservation,0.9999999999999997,Contact Information and Authentication for Stix Yoga Chicago - Yoga Class Booking,6cd76e36-8b54-4697-89ce-861fd2009343,Contact Information and Authentication for Stix Yoga Chicago - Yoga Class Booking,0.5920443169434668,1
157,eff5869e-7d6a-4e63-b75b-b9a2330409ae,General solution for Apartment Availability Inquiry,158,,,General solution for Walgreens - Medication Availability Inquiry,06d45d8e-c55d-4011-bfb8-38e4da2e586d,General solution for Walgreens - Medication Availability Inquiry,0.6035584597958671,General solution for Restaurant - Wait Time Inquiry,f2043d12-2b2e-429d-bb1b-2f68d67a8d3d,General solution for Restaurant - Wait Time Inquiry,0.5610759358440036,0
158,3a13d302-73c3-4406-bef5-832b062ee0f5,Contact Information and Authentication for The Cooper - Checking apartment availability within budget,159,The Cooper,Checking apartment availability within budget,Contact Information and Authentication for The Cooper - Checking apartment availability within budget,2811e0a7-46c2-4e92-b452-8f86e88295cc,Contact Information and Authentication for The Cooper - Checking apartment availability within budget,1.0,Contact Information and Authentication for NHSNYC-South Bronx - First-Time Homebuyer Assistance Inquiry,a7cd76e5-7d98-4326-8bc5-f20f4253eba9,Contact Information and Authentication for NHSNYC-South Bronx - First-Time Homebuyer Assistance Inquiry,0.4464657703873777,1
159,e831dee4-0406-4871-8c05-fe31cc55e693,Contact Information and Authentication for Stix Yoga Chicago - Yoga Class Booking,160,Stix Yoga Chicago,Yoga Class Booking,Contact Information and Authentication for Stix Yoga Chicago - Yoga Class Booking,6cd76e36-8b54-4697-89ce-861fd2009343,Contact Information and Authentication for Stix Yoga Chicago - Yoga Class Booking,0.9999999999999999,General solution for Stix Yoga Chicago - yoga class reservation,b8bf481a-f81d-4bf3-a005-0b550dc4fe00,General solution for Stix Yoga Chicago - yoga class reservation,0.5920443174553995,1
160,c89d0756-572e-471c-b67b-684eadbd9918,General solution for Bottles - Dinner Reservation Failure,161,Bottles,Dinner Reservation Failure,General solution for Bottles - Dinner Reservation Failure,c7590bc3-cceb-4854-ab44-2aeae17b2a73,General solution for Bottles - Dinner Reservation Failure,0.9999999999999999,Contact Information and Authentication for Bottles - Dinner Reservation Failure,e02014f9-9a73-4457-b201-c8165991e6e4,Contact Information and Authentication for Bottles - Dinner Reservation Failure,0.6322580088541083,1
161,907dedd2-f2b0-413a-8624-c9f4b239734a,Contact Information and Authentication for Bottles - Dinner Reservation Failure,162,Bottles,Dinner Reservation Failure,Contact Information and Authentication for Bottles - Dinner Reservation Failure,e02014f9-9a73-4457-b201-c8165991e6e4,Contact Information and Authentication for Bottles - Dinner Reservation Failure,0.9999999999999998,Contact Information and Authentication for Houston's - Reservation Failure,d4bce44a-d92d-4b7c-8773-5e9ec7d8904b,Contact Information and Authentication for Houston's - Reservation Failure,0.7320259406308381,1
162,e62b939d-787e-421a-994a-5f5fa69b555d,General solution for WebRise - Pricing Inquiry,163,WebRise,Pricing Inquiry,General solution for WebRise - Pricing Inquiry,128d2b17-8c53-4573-8edc-b8c15b5dd327,General solution for WebRise - Pricing Inquiry,0.9999996915122014,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,0.6245688606532329,1
163,f8f15100-10f0-4568-91c5-b6f8b30c11f2,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,164,Marketing 180 LLC,Pricing Inquiry,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,4437fbdf-0fcc-46a5-b163-d1cbfdbbe1d5,Contact Information and Authentication for Marketing 180 LLC - Pricing Inquiry,0.9999465960101073,Contact Information and Authentication for WebRise - Pricing Inquiry,8d174e63-dd2c-4ae5-b384-31723addbf66,Contact Information and Authentication for WebRise - Pricing Inquiry,0.6834051490198038,1
164,14bc87f1-e520-4981-b40c-a6c41c3c9176,Contact Information and Authentication for Personal contact - Sandra (wife) - failed contact call for dinner plans,165,Personal contact - Sandra (wife),failed contact call for dinner plans,Contact Information and Authentication for Personal contact - Sandra (wife) - failed contact call for dinner plans,0ebb85bc-e24e-42ee-8c1d-1a17a0e0d929,Contact Information and Authentication for Personal contact - Sandra (wife) - failed contact call for dinner plans,0.9999009785238266,Contact Information and Authentication for Sandy Co. - failed phone call for business hours,9acd4f3a-01bc-44b4-b2f7-27e65b41bc51,Contact Information and Authentication for Sandy Co. - failed phone call for business hours,0.5742693793255033,1
165,46338989-a74b-498a-8cda-559080726659,General solution for Business Communication - Failed Call Attempt,166,Business Communication,Failed Call Attempt,General solution for Business Communication - Failed Call Attempt,68719e4a-e91e-496f-80af-a7cffd6a76e8,General solution for Business Communication - Failed Call Attempt,1.0,General solution for Business Communication - Failed Call Attempt,68719e4a-e91e-496f-80af-a7cffd6a76e8,"Description
A failed call attempt occurs when a call does not achieve its intended objective, often due to miscommunication, incorrect contact details, or an ineffective introduction. This issue can hinder business communication and affect relationship building.",0.47171823999999996,1
166,86a55990-6daf-4b0e-adf9-617aa73fbc12,General solution for Difficulty contacting wife for dinner plans,167,,,Contact Information and Authentication for Personal contact - Sandra (wife) - failed contact call for dinner plans,0ebb85bc-e24e-42ee-8c1d-1a17a0e0d929,Contact Information and Authentication for Personal contact - Sandra (wife) - failed contact call for dinner plans,0.5031019804305512,General solution for Bottles - Dinner Reservation Failure,c7590bc3-cceb-4854-ab44-2aeae17b2a73,General solution for Bottles - Dinner Reservation Failure,0.4596348296924799,0
