doc_ids,doc_names,ID,business_name,problem_type,subcategories,business_names,query,problem_types,doc_name_1,doc_id_1,doc_content_1,score_1,doc_name_2,doc_id_2,doc_content_2,score_2,match_flag
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,Nordstrom,Contact Information and Authentication for Nordstrom - Gift sender identification,,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.815929575359285,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.6429297414887838,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,Nordys,Contact Information and Authentication for Nordys - Gift sender identification,,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.8208384894124754,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.5706597919690444,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,Nords,Contact Information and Authentication for Nords - Gift sender identification,,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.7850017159488939,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.5412092574265103,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,Nordstroms,Contact Information and Authentication for Nordstroms - Gift sender identification,,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.8002102395073858,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.6275371536497815,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,Nrdstrm,Contact Information and Authentication for Nrdstrm - Gift sender identification,,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.7214231041918637,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.48759282081172306,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,,Contact Information and Authentication for Nordstrom - Determining the sender of the gift,Determining the sender of the gift,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.8359892623451145,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.6381633707836717,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,,Contact Information and Authentication for Nordstrom - Identification of the individual who sent the gift,Identification of the individual who sent the gift,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.8757676461752946,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.5838148193783792,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,,Contact Information and Authentication for Nordstrom - Recognizing the person behind the gift,Recognizing the person behind the gift,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.831329176724475,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.588037322009929,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,,Contact Information and Authentication for Nordstrom - Tracking down the gifts sender,Tracking down the gifts sender,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.8353963561202544,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.61214613381193,1
9e56faf7-f690-4dee-a5ca-dcb087834ebf,Contact Information and Authentication for Nordstrom - Gift Sender Identification,105,Nordstrom,Gift sender identification,Account Information Update,,Contact Information and Authentication for Nordstrom - Uncovering the identity of the gift giver,Uncovering the identity of the gift giver,Contact Information and Authentication for Nordstrom - Gift Sender Identification,64d9ea31-80dd-4728-95a6-3fa81ca092e1,Contact Information and Authentication for Nordstrom - Gift Sender Identification,0.8305530558990855,General solution for Nordstrom - gift sender identification,e41eff40-d919-4931-9979-2c4103034288,"Keywords
Nordstrom, gift identification, sender tracking, customer service, order verification",0.5956406389070856,1
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,AT&T,General solution for AT&T - Bill lowering negotiation,,General solution for AT&T - bill negotiation,e1b98540-7c96-4347-851b-87181ecdef53,General solution for AT&T - bill negotiation,0.9199548090759588,General solution for AT&T - Bill Lowering Negotiation,380bae0b-7211-4ecc-8316-9b340c0a606d,General solution for AT&T - Bill Lowering Negotiation,0.6562190294291805,2
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,AT and T,General solution for AT and T - Bill lowering negotiation,,General solution for AT&T - bill negotiation,e1b98540-7c96-4347-851b-87181ecdef53,General solution for AT&T - bill negotiation,0.8088193331684467,General solution for AT&T - Bill Lowering Negotiation,380bae0b-7211-4ecc-8316-9b340c0a606d,General solution for AT&T - Bill Lowering Negotiation,0.5648740547991977,2
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,ATnT,General solution for ATnT - Bill lowering negotiation,,General solution for AT&T - Bill Lowering Negotiation,380bae0b-7211-4ecc-8316-9b340c0a606d,General solution for AT&T - Bill Lowering Negotiation,0.798861622413393,General solution for AT&T - bill negotiation,e1b98540-7c96-4347-851b-87181ecdef53,General solution for AT&T - bill negotiation,0.7962702488026661,1
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,A T & T,General solution for A T & T - Bill lowering negotiation,,General solution for AT&T - Bill Reduction Negotiation,b9052f93-039d-45e0-acfe-d161de2a2d52,General solution for AT&T - Bill Reduction Negotiation,0.7481717196878787,General solution for AT&T - Bill Lowering Negotiation,380bae0b-7211-4ecc-8316-9b340c0a606d,General solution for AT&T - Bill Lowering Negotiation,0.5442384227406724,2
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,ATT,General solution for ATT - Bill lowering negotiation,,General solution for AT&T - Bill Lowering Negotiation,380bae0b-7211-4ecc-8316-9b340c0a606d,General solution for AT&T - Bill Lowering Negotiation,0.8307103209753552,General solution for AT&T - Bill Negotiation,fb6867ea-3d01-4a92-94fb-57387a9bd439,General solution for AT&T - Bill Negotiation,0.8282245724166223,1
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,,General solution for At&t - Negotiating to lower the bill amount,Negotiating to lower the bill amount,General solution for AT&T - bill negotiation,e1b98540-7c96-4347-851b-87181ecdef53,General solution for AT&T - bill negotiation,0.8328301058119416,General solution for AT&T - Bill Lowering Negotiation,380bae0b-7211-4ecc-8316-9b340c0a606d,General solution for AT&T - Bill Lowering Negotiation,0.7319433629127966,2
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,,General solution for At&t - Reduction in bill amount through negotiation,Reduction in bill amount through negotiation,General solution for AT&T - bill negotiation,e1b98540-7c96-4347-851b-87181ecdef53,General solution for AT&T - bill negotiation,0.8420008461798083,General solution for AT&T - Bill Reduction Negotiation,b9052f93-039d-45e0-acfe-d161de2a2d52,General solution for AT&T - Bill Reduction Negotiation,0.7766526857413725,0
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,,General solution for At&t - Negotiation for decreasing the bill,Negotiation for decreasing the bill,General solution for AT&T - bill negotiation,e1b98540-7c96-4347-851b-87181ecdef53,General solution for AT&T - bill negotiation,0.8106404072825756,General solution for AT&T - Bill Reduction Negotiation,b9052f93-039d-45e0-acfe-d161de2a2d52,General solution for AT&T - Bill Reduction Negotiation,0.792322176573584,0
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,,General solution for At&t - Discussing ways to reduce the bill,Discussing ways to reduce the bill,General solution for AT&T - Lower AT&T wireless bill,494ca263-6682-4ca5-b2b5-acd889cf57bb,General solution for AT&T - phone bill reduction,0.7823455251645643,General solution for AT&T - Lower AT&T wireless bill,494ca263-6682-4ca5-b2b5-acd889cf57bb,General solution for AT&T - Lower AT&T wireless bill,0.7763775142054149,0
cc77b33d-89bf-4f49-98eb-1fbf5d01a1a6,General solution for AT&T - Bill Lowering Negotiation,83,At&t,Bill lowering negotiation,Bill Negotiation,,General solution for At&t - Bargaining for a lower bill,Bargaining for a lower bill,General solution for AT&T - bill negotiation,e1b98540-7c96-4347-851b-87181ecdef53,General solution for AT&T - bill negotiation,0.8345730835661997,General solution for AT&T - Bill Lowering Negotiation,380bae0b-7211-4ecc-8316-9b340c0a606d,General solution for AT&T - Bill Lowering Negotiation,0.7350251969108006,2
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,Bank of America,Contact Information and Authentication for Bank of America - Monthly fee waiver request,,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.899866932948828,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,b497e6fc-e0e4-4e44-90d3-2f1cb6d23a11,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,0.6889244868426074,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,BofA,Contact Information and Authentication for BofA - Monthly fee waiver request,,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.8752542649369707,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,b497e6fc-e0e4-4e44-90d3-2f1cb6d23a11,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,0.6394800713324795,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,BOA,Contact Information and Authentication for BOA - Monthly fee waiver request,,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.8523758180148534,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,b497e6fc-e0e4-4e44-90d3-2f1cb6d23a11,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,0.6206189069836539,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,Bank O America,Contact Information and Authentication for Bank O America - Monthly fee waiver request,,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.8959395711618899,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,b497e6fc-e0e4-4e44-90d3-2f1cb6d23a11,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,0.6713850359293068,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,Americas Bank,Contact Information and Authentication for Americas Bank - Monthly fee waiver request,,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.8447511537073766,General solution for Bank of America - monthly fee waiver request,6b129be6-68a8-4e6b-ada6-bc3998ba6a8f,General solution for Bank of America - monthly fee waiver request,0.636365444461105,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,,Contact Information and Authentication for Bank of america - Request to waive monthly charges,Request to waive monthly charges,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.841106928085782,General solution for Bank of America - monthly fee waiver request,6b129be6-68a8-4e6b-ada6-bc3998ba6a8f,General solution for Bank of America - monthly fee waiver request,0.5803794382574338,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,,Contact Information and Authentication for Bank of america - Application for monthly fee exemption,Application for monthly fee exemption,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.7975398866514132,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,b497e6fc-e0e4-4e44-90d3-2f1cb6d23a11,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,0.6756867696390978,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,,Contact Information and Authentication for Bank of america - Petition for cancellation of monthly costs,Petition for cancellation of monthly costs,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.7083615355876717,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,b497e6fc-e0e4-4e44-90d3-2f1cb6d23a11,Contact Information and Authentication for Bank of America - Postpone Car Payment,0.6551447284732211,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,,Contact Information and Authentication for Bank of america - Proposal for monthly fee waiver,Proposal for monthly fee waiver,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.786653328094316,General solution for Bank of America - monthly fee waiver request,6b129be6-68a8-4e6b-ada6-bc3998ba6a8f,General solution for Bank of America - monthly fee waiver request,0.6878856275029747,1
0fecbd78-846d-4dd5-af74-4c7e1c863988,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,299,Bank of america,Monthly fee waiver request,Bill Negotiation,,Contact Information and Authentication for Bank of america - Inquiry about waiving off monthly payments,Inquiry about waiving off monthly payments,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,99242617-4e7b-4129-b392-5fbe0f974272,Contact Information and Authentication for Bank of America - Monthly Fee Waiver Request,0.7796283189429156,Contact Information and Authentication for Bank of America - Auto Loan Payment Deferment Request,b497e6fc-e0e4-4e44-90d3-2f1cb6d23a11,Contact Information and Authentication for Bank of America - Postpone Car Payment,0.725437569716241,1
9e66f7e8-e79f-4ece-b988-c30dbdcb6225,Contact Information and Authentication for SiriusXM - Bill Negotiation,275,Siriusxm,Bill negotiation,Bill Negotiation,Sirius XM,Contact Information and Authentication for Sirius XM - Bill negotiation,,Contact Information and Authentication for SiriusXM - Bill Negotiation,b3697e18-636d-4d08-99e0-93047e103351,Contact Information and Authentication for SiriusXM - Bill Negotiation,0.9262637063926342,Contact Information and Authentication for SiriusXM - Subscription Cancellation,4022cd36-f804-4d77-b3df-db68d354ddf7,Contact Information and Authentication for SiriusXM - Subscription Cancellation,0.7198962881770095,1
9e66f7e8-e79f-4ece-b988-c30dbdcb6225,Contact Information and Authentication for SiriusXM - Bill Negotiation,275,Siriusxm,Bill negotiation,Bill Negotiation,Sirius,Contact Information and Authentication for Sirius - Bill negotiation,,Contact Information and Authentication for SiriusXM - Bill Negotiation,b3697e18-636d-4d08-99e0-93047e103351,Contact Information and Authentication for SiriusXM - Bill Negotiation,0.8718446132130615,Contact Information and Authentication for Spectrum - Bill Negotiation,8ece5f0a-56a7-499d-aa57-44b5a44c4909,Contact Information and Authentication for Spectrum - Bill Negotiation,0.7637142018106285,1
9e66f7e8-e79f-4ece-b988-c30dbdcb6225,Contact Information and Authentication for SiriusXM - Bill Negotiation,275,Siriusxm,Bill negotiation,Bill Negotiation,Sirius-XM,Contact Information and Authentication for Sirius-XM - Bill negotiation,,Contact Information and Authentication for SiriusXM - Bill Negotiation,b3697e18-636d-4d08-99e0-93047e103351,Contact Information and Authentication for SiriusXM - Bill Negotiation,0.9212119576870832,Contact Information and Authentication for SiriusXM - Subscription Cancellation,4022cd36-f804-4d77-b3df-db68d354ddf7,Contact Information and Authentication for SiriusXM - Subscription Cancellation,0.7099482223165743,1
9e66f7e8-e79f-4ece-b988-c30dbdcb6225,Contact Information and Authentication for SiriusXM - Bill Negotiation,275,Siriusxm,Bill negotiation,Bill Negotiation,SXM,Contact Information and Authentication for SXM - Bill negotiation,,Contact Information and Authentication for SiriusXM - Bill Negotiation,b3697e18-636d-4d08-99e0-93047e103351,Contact Information and Authentication for SiriusXM - Bill Negotiation,0.7859936328605552,Contact Information and Authentication for Spectrum - Bill Negotiation,8ece5f0a-56a7-499d-aa57-44b5a44c4909,Contact Information and Authentication for Spectrum - Bill Negotiation,0.7644398011530728,1
9e66f7e8-e79f-4ece-b988-c30dbdcb6225,Contact Information and Authentication for SiriusXM - Bill Negotiation,275,Siriusxm,Bill negotiation,Bill Negotiation,Sirius Radio,Contact Information and Authentication for Sirius Radio - Bill negotiation,,Contact Information and Authentication for SiriusXM - Bill Negotiation,b3697e18-636d-4d08-99e0-93047e103351,Contact Information and Authentication for SiriusXM - Bill Negotiation,0.9098294190266196,Contact Information and Authentication for SiriusXM - Subscription Cancellation,4022cd36-f804-4d77-b3df-db68d354ddf7,Contact Information and Authentication for SiriusXM - Subscription Cancellation,0.6964069826026984,1
9e66f7e8-e79f-4ece-b988-c30dbdcb6225,Contact Information and Authentication for SiriusXM - Bill Negotiation,275,Siriusxm,Bill negotiation,Bill Negotiation,,Contact Information and Authentication for Siriusxm - Managing Bill Negotiations,Managing Bill Negotiations,Contact Information and Authentication for SiriusXM - Bill Negotiation,b3697e18-636d-4d08-99e0-93047e103351,Contact Information and Authentication for SiriusXM - Bill Negotiation,0.9193860441625249,Contact Information and Authentication for SiriusXM - Subscription Cancellation,4022cd36-f804-4d77-b3df-db68d354ddf7,Contact Information and Authentication for SiriusXM - Subscription Cancellation,0.7140681681224925,1
